step,loss_total,loss_dsm,loss_sym,loss_loop,loss_loop_multi,loss_cycle,loss_match,grad_norm_mean,grad_norm_max,nan_count,step_time_ms,imgs_per_sec,vram_peak_mb
18,12.304170608520508,12.304170608520508,0.0,5.647516232443195e-09,5.647516232443195e-09,0.0,0.0,0.0,0.0,0,30.4760279977927,33600.17913338856,0.0
19,12.486825942993164,12.486825942993164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.12948899838375,30909.018851753393,0.0
20,805.4886474609375,12.340292930603027,0.0,6.879371738932605e-09,6.879371738932605e-09,9105.201171875,0.0,0.0,0.0,0,63.99460399552481,16001.349114866138,0.0
21,11.834830284118652,11.834830284118652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.920130998652894,18645.25778398302,0.0
22,11.992361068725586,11.992361068725586,0.0,3.301321171989002e-08,3.301321171989002e-08,0.0,0.0,0.0,0.0,0,35.56770200520987,28790.16473569215,0.0
23,11.902552604675293,11.902552604675293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.19512199755991,44147.21337131674,0.0
24,652.0791625976562,11.911958694458008,0.0,1.0487302581907443e-08,1.0487302581907443e-08,7219.50634765625,0.0,0.0,0.0,0,84.80170500115491,12075.228911801409,0.0
25,12.371195793151855,12.371195793151855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.86650400189683,39587.87781777192,0.0
26,12.227347373962402,12.227347373962402,0.0,1.9530148165358696e-08,1.9530148165358696e-08,0.0,0.0,0.0,0.0,0,42.12327999994159,24309.597923082438,0.0
27,11.991820335388184,11.991820335388184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.42312199919252,22543.584741229446,0.0
28,562.7904663085938,12.193079948425293,0.0,5.533315583505782e-09,5.533315583505782e-09,6495.52685546875,0.0,0.0,0.0,0,233.71050800051307,4381.488914472566,0.0
29,11.576502799987793,11.576502799987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.0529689983814,23784.65466663862,0.0
30,11.761446952819824,11.761446952819824,0.0,1.7839708377209718e-08,1.7839708377209718e-08,0.0,0.0,0.0,0.0,0,54.62701999931596,18745.302233451916,0.0
31,12.213688850402832,12.213688850402832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.090185998764355,22217.31107848974,0.0
32,538.9446411132812,12.138618469238281,0.0,3.715057372843944e-09,3.715057372843944e-09,6047.63916015625,0.0,0.0,0.0,0,71.47310299478704,14327.067905176671,0.0
33,11.825942993164062,11.825942993164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.77137600403512,38249.80829695334,0.0
34,11.699941635131836,11.699941635131836,0.0,4.7646253165112284e-08,4.7646253165112284e-08,0.0,0.0,0.0,0.0,0,49.795382998127025,20564.15551695859,0.0
35,11.958236694335938,11.958236694335938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.88299399521202,17390.42006055713,0.0
36,927.887451171875,11.563983917236328,0.0,3.6876439679645046e-09,3.6876439679645046e-09,10243.6162109375,0.0,0.0,0.0,0,30.735817999811843,33316.178538221066,0.0
37,11.493261337280273,11.493261337280273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.569142998487223,47475.228852245986,0.0
38,11.901580810546875,11.901580810546875,0.0,6.925609596919458e-08,6.925609596919458e-08,0.0,0.0,0.0,0.0,0,44.72635300044203,22894.779728404857,0.0
39,11.611235618591309,11.611235618591309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.64740999881178,23460.727681845874,0.0
40,687.5813598632812,11.601186752319336,0.0,5.581124185027875e-08,5.581124185027875e-08,7640.21728515625,0.0,0.0,0.0,0,46.56215999420965,21992.10689811946,0.0
41,11.416117668151855,11.416117668151855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115.92224199557677,8833.507551027806,0.0
42,11.339266777038574,11.339266777038574,0.0,4.644660478447804e-08,4.644660478447804e-08,0.0,0.0,0.0,0.0,0,56.6214479986229,18085.01965588914,0.0
43,10.61425495147705,10.61425495147705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.507528995978646,26592.202270546535,0.0
44,542.449462890625,11.422266006469727,0.0,2.3815773886326497e-07,2.3815773886326497e-07,6123.556640625,0.0,0.0,0.0,0,31.5749890069128,32430.731797747037,0.0
45,11.378758430480957,11.378758430480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.97668600035831,22272.15767556669,0.0
46,11.309617042541504,11.309617042541504,0.0,1.24274549762049e-07,1.24274549762049e-07,0.0,0.0,0.0,0.0,0,70.5789729981916,14508.570421196653,0.0
47,11.060461044311523,11.060461044311523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66.44300199695863,15411.705811348993,0.0
48,446.3348693847656,11.22943115234375,0.0,4.860955300500791e-07,4.860955300500791e-07,5168.77001953125,0.0,0.0,0.0,0,51.77681500208564,19777.19177896037,0.0
49,10.805001258850098,10.805001258850098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65.56467100017471,15618.167290083273,0.0
50,10.798018455505371,10.798018455505371,0.0,1.4088631417052966e-07,1.4088631417052966e-07,0.0,0.0,0.0,0.0,0,119.36844400042901,8578.48159599299,0.0
51,10.954686164855957,10.954686164855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.087632995157037,44352.74937949675,0.0
52,83.32525634765625,10.472270011901855,0.0,1.1721107284756727e-07,1.1721107284756727e-07,809.12646484375,0.0,0.0,0.0,0,54.217324999626726,18886.951726354077,0.0
53,10.142318725585938,10.142318725585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82.93340800446458,12347.255763863877,0.0
54,10.139374732971191,10.139374732971191,0.0,9.55213224074214e-08,9.55213224074214e-08,0.0,0.0,0.0,0.0,0,71.38668200059328,14344.412309168392,0.0
55,10.739686965942383,10.739686965942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,76.98756299942033,13300.849645126578,0.0
56,575.3233032226562,10.05799674987793,0.0,6.2681687040822e-07,6.2681687040822e-07,6054.72509765625,0.0,0.0,0.0,0,69.92121400253382,14645.054646260749,0.0
57,9.780128479003906,9.780128479003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.45609599904856,15886.782842310453,0.0
58,9.880789756774902,9.880789756774902,0.0,2.2183890280302876e-07,2.2183890280302876e-07,0.0,0.0,0.0,0.0,0,43.10062199510867,23758.357828715558,0.0
59,10.240300178527832,10.240300178527832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.22721999877831,33876.75082397213,0.0
60,488.83984375,8.685822486877441,0.0,4.6732029090890137e-07,4.6732029090890137e-07,5089.83154296875,0.0,0.0,0.0,0,59.908350005571265,17092.775880236586,0.0
61,9.394087791442871,9.394087791442871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.33340599969961,16972.355248850003,0.0
62,9.980643272399902,9.980643272399902,0.0,2.902434061979875e-06,2.902434061979875e-06,0.0,0.0,0.0,0.0,0,41.64147399569629,24590.868231653665,0.0
63,9.089970588684082,9.089970588684082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.611395994375926,17471.005128392746,0.0
64,377.58740234375,9.50718879699707,0.0,5.967663696537784e-07,5.967663696537784e-07,4283.115234375,0.0,0.0,0.0,0,58.848951004620176,17400.480085356266,0.0
65,8.916807174682617,8.916807174682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.5406060043606,28812.114229970135,0.0
66,8.646608352661133,8.646608352661133,0.0,9.427288318875071e-07,9.427288318875071e-07,0.0,0.0,0.0,0.0,0,41.259694000473246,24818.40994720549,0.0
67,8.778502464294434,8.778502464294434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.27192800317425,24224.113930244832,0.0
68,7686.50048828125,8.855196952819824,0.0,2.8499071049736813e-06,2.8499071049736813e-06,85455.53125,0.0,0.0,0.0,0,90.6040479967487,11301.9232875417,0.0
69,8.149837493896484,8.149837493896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.79862399806734,18686.600598513476,0.0
70,8.179529190063477,8.179529190063477,0.0,9.342305133941409e-07,9.342305133941409e-07,0.0,0.0,0.0,0.0,0,61.75496999640018,16581.6613636067,0.0
71,8.687569618225098,8.687569618225098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.110577001119964,35176.21790734701,0.0
72,150.5573272705078,8.049957275390625,0.0,6.603524980164366e-07,6.603524980164366e-07,1510.6370849609375,0.0,0.0,0.0,0,70.76153800153406,14471.13826126561,0.0
73,7.658541202545166,7.658541202545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.996352997841313,34137.48331584483,0.0
74,7.659462928771973,7.6594624519348145,0.0,3.7800907648488646e-06,3.7800907648488646e-06,0.0,0.0,0.0,0.0,0,47.657212999183685,21486.77892720122,0.0
75,7.869807243347168,7.869807243347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.29104300227482,24799.567304308235,0.0
76,52.05211639404297,7.732151985168457,0.0,1.6026066077756695e-05,1.6026066077756695e-05,475.7195129394531,0.0,0.0,0.0,0,60.61683200096013,16892.997641047634,0.0
77,7.570617198944092,7.570617198944092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.89493999426486,22808.806518748253,0.0
78,7.428619384765625,7.428619384765625,0.0,2.448661007292685e-06,2.448661007292685e-06,0.0,0.0,0.0,0.0,0,52.690324002469424,19434.308279296376,0.0
79,7.273576736450195,7.273576736450195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.2606080006226,20787.400756138817,0.0
80,11.32164478302002,7.066370487213135,0.0,1.1520179214130621e-05,1.1520179214130621e-05,48.201324462890625,0.0,0.0,0.0,0,34.005094996246044,30113.134520372416,0.0
81,7.028182029724121,7.028182029724121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.11468900030013,24314.55685195022,0.0
82,7.523028373718262,7.523028373718262,0.0,7.900002287897223e-07,7.900002287897223e-07,0.0,0.0,0.0,0.0,0,89.79275400633924,11404.038235955066,0.0
83,7.8368659019470215,7.8368659019470215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.36862699751509,22570.66320424654,0.0
84,55837.2734375,7.273722171783447,0.0,6.023408786859363e-06,6.023408786859363e-06,690457.9375,0.0,0.0,0.0,0,77.78325799881713,13164.786695043967,0.0
85,7.614813804626465,7.614813804626465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.21712800185196,21237.266557242263,0.0
86,7.688806056976318,7.688806056976318,0.0,3.378833355327515e-07,3.378833355327515e-07,0.0,0.0,0.0,0.0,0,35.419786006968934,28910.394879249845,0.0
87,7.637028217315674,7.637028217315674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65.3498870015028,15669.49916801619,0.0
88,42.21031188964844,7.371084213256836,0.0,1.8758975784294307e-05,1.8758975784294307e-05,411.0065002441406,0.0,0.0,0.0,0,67.55146299838088,15158.813067076637,0.0
89,7.3996477127075195,7.3996477127075195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.87581499660155,18004.137612114853,0.0
90,7.420381546020508,7.420381546020508,0.0,2.3812849576643202e-06,2.3812849576643202e-06,0.0,0.0,0.0,0.0,0,67.05896100174868,15270.144134402817,0.0
91,7.536840438842773,7.536840438842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.972922004177235,26274.652947250004,0.0
92,44.26441192626953,7.258884906768799,0.0,4.606804111517704e-07,4.606804111517704e-07,401.4158935546875,0.0,0.0,0.0,0,64.45317500038072,15887.502826570626,0.0
93,7.187103271484375,7.187103271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.78894800361013,14465.534929941006,0.0
94,7.10539436340332,7.105393886566162,0.0,3.4509018860262586e-06,3.4509018860262586e-06,0.0,0.0,0.0,0.0,0,64.92897700081812,15771.078604659015,0.0
95,7.552591323852539,7.552591323852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,105.21166899707168,9732.760726650013,0.0
96,957.0687255859375,7.543271064758301,0.0,1.5147746807997464e-06,1.5147746807997464e-06,11049.0234375,0.0,0.0,0.0,0,82.30220199766336,12441.951431980791,0.0
97,7.000114917755127,7.000114917755127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.81772400124464,14459.657020070328,0.0
98,7.00046968460083,7.0004682540893555,0.0,1.4001208000991028e-05,1.4001208000991028e-05,0.0,0.0,0.0,0.0,0,70.62027899519308,14500.084318127669,0.0
99,7.226892948150635,7.226892948150635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.83498300478095,20968.57492301677,0.0
100,8.973072052001953,7.172516822814941,0.0,1.7351708265778143e-06,1.7351708265778143e-06,20.305816650390625,0.0,0.0,0.0,0,62.0670339994831,16498.29118640546,0.0
101,6.90256929397583,6.90256929397583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39.9123410024913,25656.22497402702,0.0
102,6.936868667602539,6.936868667602539,0.0,1.0676570809664554e-06,1.0676570809664554e-06,0.0,0.0,0.0,0.0,0,102.78632999688853,9962.414262976388,0.0
103,6.906824588775635,6.906824588775635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.70137000217801,17746.54570526398,0.0
104,7.7095489501953125,7.3004889488220215,0.0,1.709929478010963e-07,1.709929478010963e-07,4.770811557769775,0.0,0.0,0.0,0,129.06392000149935,7934.053141947836,0.0
105,7.206645965576172,7.206645965576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.120404998073354,20031.14020787967,0.0
106,7.557888507843018,7.557888507843018,0.0,2.8626382118090987e-06,2.8626382118090987e-06,0.0,0.0,0.0,0.0,0,74.65626100020017,13716.19722553818,0.0
107,7.220521450042725,7.220521450042725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.64446899975883,20626.66840096476,0.0
108,12.176000595092773,7.475651741027832,0.0,1.4083720998314675e-06,1.4083720998314675e-06,54.20222091674805,0.0,0.0,0.0,0,61.874816005001776,16549.54416215513,0.0
109,7.268234729766846,7.268234729766846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84.51856699684868,12115.681043647846,0.0
110,6.922344207763672,6.922344207763672,0.0,5.509510856427369e-07,5.509510856427369e-07,0.0,0.0,0.0,0.0,0,32.548481998674106,31460.76059835029,0.0
111,6.696237564086914,6.696237564086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66.23259499610867,15460.665553873625,0.0
112,1353.046875,7.02388334274292,0.0,6.992483463363897e-07,6.992483463363897e-07,15734.3330078125,0.0,0.0,0.0,0,47.93389800033765,21362.752513738542,0.0
113,6.8134989738464355,6.8134989738464355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71.82258200191427,14257.354323083338,0.0
114,7.074024200439453,7.074024200439453,0.0,1.0111826895808917e-06,1.0111826895808917e-06,0.0,0.0,0.0,0.0,0,58.91033099760534,17382.35013552419,0.0
115,7.471105098724365,7.471105098724365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.25978099909844,24818.35761615834,0.0
116,10.910673141479492,7.16134786605835,0.0,7.24214203273732e-07,7.24214203273732e-07,45.81514358520508,0.0,0.0,0.0,0,60.8775250002509,16820.65754144538,0.0
117,7.162670135498047,7.162670135498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47.551086005114485,21534.734241187696,0.0
118,6.883119583129883,6.883119583129883,0.0,1.0617523003020324e-06,1.0617523003020324e-06,0.0,0.0,0.0,0.0,0,51.472771003318485,19894.013476251006,0.0
119,7.201938152313232,7.201938152313232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.829467999283224,22343.702528164093,0.0
120,15672.8193359375,7.150638580322266,0.0,2.2619562969339313e-06,2.2619562969339313e-06,168859.421875,0.0,0.0,0.0,0,54.42049800331006,18816.439348601998,0.0
