step,loss_total,loss_dsm,loss_sym,loss_loop,loss_loop_multi,loss_cycle,loss_match,grad_norm_mean,grad_norm_max,nan_count,step_time_ms,imgs_per_sec,vram_peak_mb
47,11.060461044311523,11.060461044311523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.84663599921623,23354.129151853387,0.0
48,446.3348693847656,11.22943115234375,0.0,4.860955300500791e-07,4.860955300500791e-07,5168.77001953125,0.0,0.0,0.0,0,58.760537998750806,17426.6614104481,0.0
49,10.805001258850098,10.805001258850098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80.74699500139104,12681.5864786344,0.0
50,10.798018455505371,10.798018455505371,0.0,1.4088631417052966e-07,1.4088631417052966e-07,0.0,0.0,0.0,0.0,0,38.9216170005966,26309.287201102255,0.0
51,10.954686164855957,10.954686164855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93.77107099862769,10920.212269037494,0.0
52,83.32525634765625,10.472270011901855,0.0,1.1721107284756727e-07,1.1721107284756727e-07,809.12646484375,0.0,0.0,0.0,0,50.83536700112745,20143.456424289987,0.0
53,10.142318725585938,10.142318725585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73.40716900216648,13949.591217307105,0.0
54,10.139374732971191,10.139374732971191,0.0,9.55213224074214e-08,9.55213224074214e-08,0.0,0.0,0.0,0.0,0,47.21832500217715,21686.495655082752,0.0
55,10.739686965942383,10.739686965942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.91304699977627,25028.690725616198,0.0
56,575.3233032226562,10.05799674987793,0.0,6.2681687040822e-07,6.2681687040822e-07,6054.72509765625,0.0,0.0,0.0,0,55.451234002248384,18466.676502789458,0.0
57,9.780128479003906,9.780128479003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.696767000772525,20198.52666313803,0.0
58,9.880789756774902,9.880789756774902,0.0,2.2183890280302876e-07,2.2183890280302876e-07,0.0,0.0,0.0,0.0,0,70.56355000531767,14511.741542522044,0.0
59,10.240300178527832,10.240300178527832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.96076299843844,18298.535351074006,0.0
60,488.83984375,8.685822486877441,0.0,4.6732029090890137e-07,4.6732029090890137e-07,5089.83154296875,0.0,0.0,0.0,0,49.8206160045811,20553.740240904313,0.0
61,9.394087791442871,9.394087791442871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.4830190037028,15174.187745569194,0.0
62,9.980643272399902,9.980643272399902,0.0,2.902434061979875e-06,2.902434061979875e-06,0.0,0.0,0.0,0.0,0,39.175070996861905,26139.071964465027,0.0
63,9.089970588684082,9.089970588684082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37.84157500194851,27060.18446503014,0.0
64,377.58740234375,9.50718879699707,0.0,5.967663696537784e-07,5.967663696537784e-07,4283.115234375,0.0,0.0,0.0,0,42.33421200478915,24188.474321528833,0.0
65,8.916807174682617,8.916807174682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.43586800416233,21141.35747318501,0.0
66,8.646608352661133,8.646608352661133,0.0,9.427288318875071e-07,9.427288318875071e-07,0.0,0.0,0.0,0.0,0,62.481266002578195,16388.912477505597,0.0
67,8.778502464294434,8.778502464294434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.30298800638411,18857.157544988386,0.0
68,7686.50048828125,8.855196952819824,0.0,2.8499071049736813e-06,2.8499071049736813e-06,85455.53125,0.0,0.0,0.0,0,31.051655001647305,32977.30829309022,0.0
69,8.149837493896484,8.149837493896484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.171529997489415,21257.369239743235,0.0
70,8.179529190063477,8.179529190063477,0.0,9.342305133941409e-07,9.342305133941409e-07,0.0,0.0,0.0,0.0,0,82.32111299730605,12439.093237642575,0.0
71,8.687569618225098,8.687569618225098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.78454199893167,21887.571326943482,0.0
72,150.5573272705078,8.049957275390625,0.0,6.603524980164366e-07,6.603524980164366e-07,1510.6370849609375,0.0,0.0,0.0,0,57.75806800374994,17729.124871931603,0.0
73,7.658541202545166,7.658541202545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.62061400088714,15846.336588289643,0.0
74,7.659462928771973,7.6594624519348145,0.0,3.7800907648488646e-06,3.7800907648488646e-06,0.0,0.0,0.0,0.0,0,84.25310899474425,12153.854168917109,0.0
75,7.869807243347168,7.869807243347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.44589900033316,14535.97745974052,0.0
76,52.05211639404297,7.732151985168457,0.0,1.6026066077756695e-05,1.6026066077756695e-05,475.7195129394531,0.0,0.0,0.0,0,43.43840399815235,23573.61011798582,0.0
77,7.570617198944092,7.570617198944092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.158755000680685,17309.35683126222,0.0
78,7.428619384765625,7.428619384765625,0.0,2.448661007292685e-06,2.448661007292685e-06,0.0,0.0,0.0,0.0,0,128.36284099466866,7977.386540101043,0.0
79,7.273576736450195,7.273576736450195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.78215299890144,17420.253389138998,0.0
80,11.32164478302002,7.066370487213135,0.0,1.1520179214130621e-05,1.1520179214130621e-05,48.201324462890625,0.0,0.0,0.0,0,80.55828500073403,12711.293444127683,0.0
81,7.028182029724121,7.028182029724121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47.3658949995297,21618.930667522854,0.0
82,7.523028373718262,7.523028373718262,0.0,7.900002287897223e-07,7.900002287897223e-07,0.0,0.0,0.0,0.0,0,126.00169900542824,8126.874542825691,0.0
83,7.8368659019470215,7.8368659019470215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.402422005252447,37368.959568746206,0.0
84,55837.2734375,7.273722171783447,0.0,6.023408786859363e-06,6.023408786859363e-06,690457.9375,0.0,0.0,0.0,0,52.86754600092536,19369.160807692428,0.0
85,7.614813804626465,7.614813804626465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.19947399786906,18893.172285034725,0.0
86,7.688806056976318,7.688806056976318,0.0,3.378833355327515e-07,3.378833355327515e-07,0.0,0.0,0.0,0.0,0,86.3669380050851,11856.388841059863,0.0
87,7.637028217315674,7.637028217315674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.7894570028875,21885.27214446635,0.0
88,42.21031188964844,7.371084213256836,0.0,1.8758975784294307e-05,1.8758975784294307e-05,411.0065002441406,0.0,0.0,0.0,0,104.51948699483182,9797.216092829021,0.0
89,7.3996477127075195,7.3996477127075195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.74229399865726,21008.449048955492,0.0
90,7.420381546020508,7.420381546020508,0.0,2.3812849576643202e-06,2.3812849576643202e-06,0.0,0.0,0.0,0.0,0,43.14660299860407,23733.03872921652,0.0
91,7.536840438842773,7.536840438842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.34505099983653,34895.1514858742,0.0
92,44.26441192626953,7.258884906768799,0.0,4.606804111517704e-07,4.606804111517704e-07,401.4158935546875,0.0,0.0,0.0,0,51.32806600158801,19950.09903486952,0.0
93,7.187103271484375,7.187103271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39.08064600545913,26202.228076192972,0.0
94,7.10539436340332,7.105393886566162,0.0,3.4509018860262586e-06,3.4509018860262586e-06,0.0,0.0,0.0,0.0,0,56.52395200013416,18116.213813173745,0.0
95,7.552591323852539,7.552591323852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93.92532899801154,10902.27748919228,0.0
96,957.0687255859375,7.543271064758301,0.0,1.5147746807997464e-06,1.5147746807997464e-06,11049.0234375,0.0,0.0,0.0,0,47.25068299740087,21671.64440895653,0.0
97,7.000114917755127,7.000114917755127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88.388804004353,11585.177687771064,0.0
98,7.00046968460083,7.0004682540893555,0.0,1.4001208000991028e-05,1.4001208000991028e-05,0.0,0.0,0.0,0.0,0,52.1055519930087,19652.41631328262,0.0
99,7.226892948150635,7.226892948150635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.83193500345806,22840.861094240412,0.0
100,8.973072052001953,7.172516822814941,0.0,1.7351708265778143e-06,1.7351708265778143e-06,20.305816650390625,0.0,0.0,0.0,0,62.95600900193676,16265.325839960691,0.0
101,6.90256929397583,6.90256929397583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.78430400113575,25107.69829421348,0.0
102,6.936868667602539,6.936868667602539,0.0,1.0676570809664554e-06,1.0676570809664554e-06,0.0,0.0,0.0,0.0,0,63.82764800218865,16043.204348762576,0.0
103,6.906824588775635,6.906824588775635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39.94110399798956,25637.74902294997,0.0
104,7.7095489501953125,7.3004889488220215,0.0,1.709929478010963e-07,1.709929478010963e-07,4.770811557769775,0.0,0.0,0.0,0,69.28791999962414,14778.910955987058,0.0
105,7.206645965576172,7.206645965576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,83.96020699728979,12196.25387575634,0.0
106,7.557888507843018,7.557888507843018,0.0,2.8626382118090987e-06,2.8626382118090987e-06,0.0,0.0,0.0,0.0,0,36.03729699534597,28415.005712893628,0.0
107,7.220521450042725,7.220521450042725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.877326005429495,18325.859041653137,0.0
108,12.176000595092773,7.475651741027832,0.0,1.4083720998314675e-06,1.4083720998314675e-06,54.20222091674805,0.0,0.0,0.0,0,57.9938690061681,17657.03888269792,0.0
109,7.268234729766846,7.268234729766846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.73457500030054,21910.972764669732,0.0
110,6.922344207763672,6.922344207763672,0.0,5.509510856427369e-07,5.509510856427369e-07,0.0,0.0,0.0,0.0,0,45.547960995463654,22481.796717573925,0.0
111,6.696237564086914,6.696237564086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.36179600236937,11721.370746226734,0.0
112,1353.046875,7.02388334274292,0.0,6.992483463363897e-07,6.992483463363897e-07,15734.3330078125,0.0,0.0,0.0,0,67.54608500341419,15160.020006314811,0.0
113,6.8134989738464355,6.8134989738464355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.877826001727954,27767.363508684575,0.0
114,7.074024200439453,7.074024200439453,0.0,1.0111826895808917e-06,1.0111826895808917e-06,0.0,0.0,0.0,0.0,0,36.556643004587386,28011.324778139537,0.0
115,7.471105098724365,7.471105098724365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.220515998778865,17895.6792354311,0.0
116,10.910673141479492,7.16134786605835,0.0,7.24214203273732e-07,7.24214203273732e-07,45.81514358520508,0.0,0.0,0.0,0,61.36093999521108,16688.14069797363,0.0
117,7.162670135498047,7.162670135498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.95552299905103,27708.984121975354,0.0
118,6.883119583129883,6.883119583129883,0.0,1.0617523003020324e-06,1.0617523003020324e-06,0.0,0.0,0.0,0.0,0,42.86802299611736,23887.269074497457,0.0
119,7.201938152313232,7.201938152313232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.94754099607235,20501.50977563686,0.0
120,15672.8193359375,7.150638580322266,0.0,2.2619562969339313e-06,2.2619562969339313e-06,168859.421875,0.0,0.0,0.0,0,96.16120000282535,10648.785580565898,0.0
