step,loss_total,loss_dsm,loss_sym,loss_loop,loss_loop_multi,loss_cycle,loss_match,grad_norm_mean,grad_norm_max,nan_count,step_time_ms,imgs_per_sec,vram_peak_mb
38,11.77044677734375,11.77044677734375,0.0,6.187095635823425e-08,6.187095635823425e-08,0.0,0.0,0.0,0.0,0,106.40092199901119,9623.976754726958,0.0
39,11.90163803100586,11.90163803100586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94.30827500182204,10858.007952962944,0.0
40,11.211831092834473,11.211432456970215,0.0,9.609774309637942e-08,9.609774309637942e-08,0.004314154852181673,0.0,0.0,0.0,0,346.5144349975162,2955.143845615955,0.0
41,10.878127098083496,10.878127098083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74.2288519977592,13795.174954758999,0.0
42,10.898487091064453,10.898487091064453,0.0,1.117139163397951e-07,1.117139163397951e-07,0.0,0.0,0.0,0.0,0,84.08798500022385,12177.720752819489,0.0
43,11.411041259765625,11.411041259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.4275479982025,14749.188607762897,0.0
44,11.203027725219727,11.199434280395508,0.0,1.780176006604961e-07,1.780176006604961e-07,0.041721295565366745,0.0,0.0,0.0,0,249.80418500490487,4099.210747729842,0.0
45,10.916000366210938,10.916000366210938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39.808178997191135,25723.35700340007,0.0
46,10.622893333435059,10.622893333435059,0.0,2.803793961447809e-07,2.803793961447809e-07,0.0,0.0,0.0,0.0,0,103.15714500029571,9926.602757347197,0.0
47,11.051905632019043,11.051905632019043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.41284099611221,19537.197002466564,0.0
48,10.651334762573242,10.647369384765625,0.0,3.164067265970516e-07,3.164067265970516e-07,0.044823285192251205,0.0,0.0,0.0,0,164.9181190005038,6209.141883293441,0.0
49,10.98002815246582,10.98002815246582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,101.11433299607597,10127.149827905598,0.0
50,10.92019271850586,10.92019271850586,0.0,2.3128040993469767e-07,2.3128040993469767e-07,0.0,0.0,0.0,0.0,0,78.72735600540182,13006.914647682808,0.0
51,10.577577590942383,10.577577590942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.83501700370107,25076.517046807894,0.0
52,11.047174453735352,11.046664237976074,0.0,3.921722679933737e-07,3.921722679933737e-07,0.006001429166644812,0.0,0.0,0.0,0,99.35741500521544,10306.226263497781,0.0
53,10.382637977600098,10.382637977600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.465833998227026,16659.661691559202,0.0
54,10.4598388671875,10.4598388671875,0.0,1.5602510927692492e-07,1.5602510927692492e-07,0.0,0.0,0.0,0.0,0,70.78154000191716,14467.048893995021,0.0
55,10.324020385742188,10.324020385742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99.73077199538238,10267.643371369992,0.0
56,10.25673770904541,10.253582000732422,0.0,3.510081398871989e-07,3.510081398871989e-07,0.037491340190172195,0.0,0.0,0.0,0,109.00301999936346,9394.235132255782,0.0
57,9.91093921661377,9.91093921661377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37.13594200235093,27574.364477819752,0.0
58,10.106616020202637,10.106616020202637,0.0,5.001640488444536e-07,5.001640488444536e-07,0.0,0.0,0.0,0.0,0,129.6510589963873,7898.122914896774,0.0
59,9.745075225830078,9.745075225830078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.95241999736754,23297.920798475505,0.0
60,9.666803359985352,9.66340160369873,0.0,3.5057243508163083e-07,3.5057243508163083e-07,0.03958197683095932,0.0,0.0,0.0,0,173.49356799968518,5902.236099045805,0.0
61,9.226608276367188,9.226608276367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95.12374000041746,10764.925769271751,0.0
62,9.41168212890625,9.41168212890625,0.0,4.1141456108562124e-07,4.1141456108562124e-07,0.0,0.0,0.0,0.0,0,128.85175199335208,7947.117397773775,0.0
63,8.772249221801758,8.772249221801758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113.22785900119925,9043.71070011272,0.0
64,8.858389854431152,8.856273651123047,0.0,5.50711718005914e-07,5.50711718005914e-07,0.023652980104088783,0.0,0.0,0.0,0,127.74204699962866,8016.15461824388,0.0
65,9.010616302490234,9.010616302490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.56366600142792,21085.7228111628,0.0
66,9.03134536743164,9.03134536743164,0.0,5.416238764155423e-07,5.416238764155423e-07,0.0,0.0,0.0,0.0,0,99.95080000226153,10245.04055972369,0.0
67,8.48229694366455,8.48229694366455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,165.92678499728208,6171.396619399173,0.0
68,8.698738098144531,8.697979927062988,0.0,9.806367415876593e-07,9.806367415876593e-07,0.009217234328389168,0.0,0.0,0.0,0,159.81395400012843,6407.450503347017,0.0
69,7.820638656616211,7.820638656616211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114.29550100001507,8959.23278729812,0.0
70,8.601141929626465,8.601141929626465,0.0,1.6568943692618632e-06,1.6568943692618632e-06,0.0,0.0,0.0,0.0,0,173.63396099972306,5897.463803187864,0.0
71,8.06804370880127,8.06804370880127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,109.07134700391907,9388.35017745959,0.0
72,7.664877891540527,7.664773464202881,0.0,2.4408643639617367e-06,2.4408643639617367e-06,0.0011951607884839177,0.0,0.0,0.0,0,278.9121229943703,3671.407284152611,0.0
73,7.755456924438477,7.755456924438477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77.93425699492218,13139.279688862869,0.0
74,7.35154914855957,7.35154914855957,0.0,2.181298668801901e-06,2.181298668801901e-06,0.0,0.0,0.0,0.0,0,253.29407199751586,4042.731801516629,0.0
75,7.634711265563965,7.634711265563965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88.61966599943116,11554.997284762649,0.0
76,6.952712059020996,6.928836822509766,0.0,1.807539774745237e-06,1.807539774745237e-06,0.27225467562675476,0.0,0.0,0.0,0,94.36954800185049,10850.957980427334,0.0
77,7.255964279174805,7.255964279174805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.940421999257524,20101.914350354717,0.0
78,7.305881977081299,7.305881500244141,0.0,3.1103518267627805e-06,3.1103518267627805e-06,0.0,0.0,0.0,0.0,0,103.10152899910463,9931.95745922345,0.0
79,7.179885387420654,7.179885387420654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.907522002991755,20937.4746064084,0.0
80,7.360287189483643,7.360271453857422,0.0,3.1295910503104096e-06,3.1295910503104096e-06,0.0001839537435444072,0.0,0.0,0.0,0,122.16369200177724,8382.19591452019,0.0
81,7.2187933921813965,7.2187933921813965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.508320996072143,38629.379814426225,0.0
82,7.257944107055664,7.257943630218506,0.0,4.1368671190866735e-06,4.1368671190866735e-06,0.0,0.0,0.0,0.0,0,103.61608299717773,9882.635691101075,0.0
83,6.973595142364502,6.973595142364502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.143250995024573,33971.120108080606,0.0
84,6.96503210067749,6.964989185333252,0.0,2.4206867692555534e-06,2.4206867692555534e-06,0.0004920153296552598,0.0,0.0,0.0,0,120.149615999253,8522.707222021969,0.0
85,7.38726806640625,7.38726806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.98864499531919,18622.02642176701,0.0
86,7.801246643066406,7.801246166229248,0.0,3.6344554246170446e-06,3.6344554246170446e-06,0.0,0.0,0.0,0.0,0,94.60315400065156,10824.163431093932,0.0
87,7.768123626708984,7.768123626708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.4723690036335,18798.52150237298,0.0
88,7.46575403213501,7.46361780166626,0.0,4.067414010933135e-06,4.067414010933135e-06,0.023414775729179382,0.0,0.0,0.0,0,144.31412600242766,7095.632481485383,0.0
89,7.678191184997559,7.678191184997559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.119320999016054,23209.78602600972,0.0
90,7.184085369110107,7.184084892272949,0.0,3.876520167978015e-06,3.876520167978015e-06,0.0,0.0,0.0,0.0,0,109.70325199741637,9334.272059903167,0.0
91,7.713445663452148,7.713445663452148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.92219800141174,16536.880683348067,0.0
92,7.552844524383545,7.551033020019531,0.0,3.1687404771219008e-06,3.1687404771219008e-06,0.02002892456948757,0.0,0.0,0.0,0,95.19591599382693,10756.763977841258,0.0
93,7.432061672210693,7.432061672210693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.181535999290645,22664.125451956235,0.0
94,6.769688606262207,6.769688606262207,0.0,2.259225539091858e-06,2.259225539091858e-06,0.0,0.0,0.0,0.0,0,103.2263880042592,9919.944113105545,0.0
95,7.569700717926025,7.569700717926025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.62419399956707,26511.880092862983,0.0
96,6.970340728759766,6.970326900482178,0.0,1.8824440530806896e-06,1.8824440530806896e-06,0.00015665397222619504,0.0,0.0,0.0,0,180.2056779997656,5682.395867689207,0.0
97,7.339324951171875,7.339324951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.57208499277476,23501.285287812196,0.0
98,6.85107421875,6.85107421875,0.0,2.1711719000450103e-06,2.1711719000450103e-06,0.0,0.0,0.0,0.0,0,99.25318799650995,10317.04896003952,0.0
99,7.134195327758789,7.134195327758789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77.47279299655929,13217.543351579925,0.0
100,7.009551525115967,7.0072760581970215,0.0,1.6596735576968058e-06,1.6596735576968058e-06,0.02532547153532505,0.0,0.0,0.0,0,215.24918400245951,4757.277035662534,0.0
101,7.2004828453063965,7.2004828453063965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.475097001646645,23553.713979320517,0.0
102,7.137322425842285,7.137322425842285,0.0,1.3902309774493915e-06,1.3902309774493915e-06,0.0,0.0,0.0,0.0,0,444.2766290012514,2304.870283863425,0.0
103,6.776191711425781,6.776191711425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.57623800210422,14509.132662603375,0.0
104,7.120254993438721,7.120236396789551,0.0,1.5754100104459212e-06,1.5754100104459212e-06,0.00020418832718860358,0.0,0.0,0.0,0,160.47224099747837,6381.165948920044,0.0
105,7.125232219696045,7.125232219696045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84.43078699929174,12128.277330976318,0.0
106,7.600870609283447,7.600870609283447,0.0,2.073688847303856e-06,2.073688847303856e-06,0.0,0.0,0.0,0.0,0,140.6484709950746,7280.562616538217,0.0
107,6.600496768951416,6.600496768951416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77.4133399972925,13227.694348749375,0.0
108,6.991098403930664,6.991085052490234,0.0,1.7968923202715814e-06,1.7968923202715814e-06,0.00014794744492974132,0.0,0.0,0.0,0,240.52635399857536,4257.329739451608,0.0
109,7.3329291343688965,7.3329291343688965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116.95041399798356,8755.847585265115,0.0
110,7.179198741912842,7.179198741912842,0.0,1.4734888509337907e-06,1.4734888509337907e-06,0.0,0.0,0.0,0.0,0,217.37573599966709,4710.737356636568,0.0
111,7.175964832305908,7.175964832305908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.552025999641046,16911.077426312215,0.0
112,7.15460205078125,7.154575347900391,0.0,3.069809963562875e-06,3.069809963562875e-06,0.0002887238806579262,0.0,0.0,0.0,0,264.7319050010992,3868.064183634187,0.0
113,7.356037139892578,7.356037139892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86.1183439992601,11890.614153110026,0.0
114,7.052201747894287,7.052201271057129,0.0,2.825453293553437e-06,2.825453293553437e-06,0.0,0.0,0.0,0.0,0,92.59058500174433,11059.439790565193,0.0
115,7.338071346282959,7.338071346282959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.90442100260407,17684.31463901433,0.0
116,7.248258113861084,7.2482452392578125,0.0,2.136520379281137e-06,2.136520379281137e-06,0.0001451494754292071,0.0,0.0,0.0,0,196.8157590017654,5202.83540908335,0.0
117,7.381602764129639,7.381602764129639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.37515199749032,19931.814509279164,0.0
118,6.947463035583496,6.947462558746338,0.0,3.354107093400671e-06,3.354107093400671e-06,0.0,0.0,0.0,0.0,0,77.82093399873702,13158.4131336257,0.0
119,7.3846435546875,7.3846435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.94589999841992,20502.18336304672,0.0
120,7.134054660797119,7.134036540985107,0.0,2.7888879685633583e-06,2.7888879685633583e-06,0.00019312436052132398,0.0,0.0,0.0,0,111.64361699775327,9172.042500384121,0.0
