step,loss_total,loss_dsm,loss_sym,loss_loop,loss_loop_multi,loss_cycle,loss_match,grad_norm_mean,grad_norm_max,nan_count,step_time_ms,imgs_per_sec,vram_peak_mb
76,10.854172706604004,8.17805290222168,0.0,0.0,0.0,0.005934071261435747,13.377632141113281,0.0,0.0,0,73.76776999444701,13881.401051937497,0.0
77,7.71243953704834,7.71243953704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.77779300091788,26406.86642418669,0.0
78,10.065193176269531,7.6397504806518555,0.0,0.0,0.0,0.0,12.127215385437012,0.0,0.0,0,46.24106700066477,22144.81772198896,0.0
79,6.846275806427002,6.846275806427002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.328206002304796,28985.33822898323,0.0
80,8.107020378112793,7.311012268066406,0.0,0.0,0.0,0.014629688113927841,3.9727253913879395,0.0,0.0,0,47.71943800005829,21458.76068361805,0.0
81,7.1879448890686035,7.1879448890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.62860300351167,29570.930132415582,0.0
82,7.971761226654053,6.677233695983887,0.0,0.0,0.0,0.0,6.472636699676514,0.0,0.0,0,36.83966700191377,27796.125300122952,0.0
83,6.512539863586426,6.512539863586426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.93119399738498,28498.913787126727,0.0
84,7.4158101081848145,6.88224983215332,0.0,0.0,0.0,0.01119968295097351,2.662201404571533,0.0,0.0,0,36.544151000271086,28020.899979107573,0.0
85,6.3402886390686035,6.3402886390686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.443312000192236,32566.543880420093,0.0
86,6.641104698181152,6.184178352355957,0.0,0.0,0.0,0.0,2.284630537033081,0.0,0.0,0,30.96453900070628,33070.08704300888,0.0
87,5.772658348083496,5.772658348083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.751098999753594,28642.476137784117,0.0
88,6.336387634277344,5.724616050720215,0.0,0.0,0.0,0.015070800669491291,3.051321029663086,0.0,0.0,0,39.702576999843586,25791.77669006307,0.0
89,5.957162857055664,5.957162857055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32.47916300460929,31527.906056405416,0.0
90,6.805308818817139,5.366067409515381,0.0,0.0,0.0,0.0,7.196206569671631,0.0,0.0,0,36.521096000797115,28038.588983683567,0.0
91,5.085622310638428,5.085622310638428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.663031998614315,27930.041357155136,0.0
92,6.848235607147217,4.791042804718018,0.0,0.0,0.0,0.003054796950891614,10.28443717956543,0.0,0.0,0,52.387128002010286,19546.786377766413,0.0
93,4.9366774559021,4.9366774559021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.73623900592793,28654.386373175388,0.0
94,7.1695404052734375,4.937497138977051,0.0,0.0,0.0,0.0,11.160215377807617,0.0,0.0,0,36.53298300196184,28029.465864996866,0.0
95,4.720672607421875,4.720672607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47.297992001404054,21649.967718917163,0.0
96,7.990878582000732,4.83327579498291,0.0,0.0,0.0,0.012098178267478943,15.781963348388672,0.0,0.0,0,36.8351029974292,27799.56934208836,0.0
97,4.861537933349609,4.861537933349609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.97880099894246,29274.87423113672,0.0
98,8.555312156677246,4.642878532409668,0.0,0.0,0.0,0.0,19.562166213989258,0.0,0.0,0,34.17396499571623,29964.33103762938,0.0
99,5.114407062530518,5.114407062530518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.53343699948164,29652.42063844878,0.0
100,8.492465019226074,4.343132972717285,0.0,0.0,0.0,0.01589481346309185,20.73871421813965,0.0,0.0,0,44.67421199660748,22921.501112940987,0.0
101,4.4058380126953125,4.4058380126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.871096002461854,29365.29439532692,0.0
102,10.255252838134766,4.591921806335449,0.0,0.0,0.0,0.0,28.316654205322266,0.0,0.0,0,29.485546998330392,34728.8792050554,0.0
103,4.516206741333008,4.516206741333008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.38716999901226,28937.041307021223,0.0
104,11.400015830993652,4.490040302276611,0.0,0.0,0.0,0.013130013830959797,34.54330825805664,0.0,0.0,0,39.116705003834795,26178.074045337216,0.0
105,4.717870235443115,4.717870235443115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37.329283004510216,27431.54750323701,0.0
106,12.285001754760742,4.40223503112793,0.0,0.0,0.0,0.0,39.41383361816406,0.0,0.0,0,34.420233001583256,29749.94387611781,0.0
107,4.744513034820557,4.744513034820557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.504374000884127,33568.956372299945,0.0
108,11.244338035583496,4.649331092834473,0.0,0.0,0.0,0.01985994726419449,32.96510696411133,0.0,0.0,0,40.7377119990997,25136.4141418308,0.0
109,4.439860820770264,4.439860820770264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.95872999599669,34180.35411170081,0.0
110,12.437264442443848,4.861012935638428,0.0,0.0,0.0,0.0,37.881256103515625,0.0,0.0,0,30.74182300042594,33309.67067196412,0.0
111,4.646929740905762,4.646929740905762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.055741000978742,34070.03008066427,0.0
112,12.893888473510742,5.044624328613281,0.0,0.0,0.0,0.01518250536173582,39.23872756958008,0.0,0.0,0,38.244030001806095,26775.420894493625,0.0
113,4.530631065368652,4.530631065368652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.21051799907582,29082.219126309847,0.0
114,11.262411117553711,4.196626663208008,0.0,0.0,0.0,0.0,35.32891845703125,0.0,0.0,0,37.63494599843398,27208.75433281104,0.0
115,4.15573263168335,4.15573263168335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.77388299506856,29447.38728617733,0.0
116,11.600510597229004,4.6720075607299805,0.0,0.0,0.0,0.013301078230142593,34.635860443115234,0.0,0.0,0,33.3475509978598,30706.90258681122,0.0
117,4.7883992195129395,4.7883992195129395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.829563001636416,35519.09544871963,0.0
118,12.267770767211914,4.746355056762695,0.0,0.0,0.0,0.0,37.607078552246094,0.0,0.0,0,42.690623995440546,23986.53156508946,0.0
119,4.523387432098389,4.523387432098389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.14282299875049,29138.239692252624,0.0
120,10.807229042053223,4.325319290161133,0.0,0.0,0.0,0.01110915094614029,32.403995513916016,0.0,0.0,0,45.181713001511525,22664.036663810042,0.0
